Proportions,Returns,Profits,Accuracy,Precision,Best_Params,Deployed_Capital,Returned_Capital,36 Month Returns,36 Month Deployed Capital,36 Month Returned Capital,60 Month Returns,60 Month Deployed Capital,60 Month Returned Capital,model
0.4500000000000001,6.6,31666066.856001377,0.39539001445795413,0.9345059984898907,"{'C': 0.15000000000000002, 'penalty': 'l1'}",479732400.0,511398466.8560014,6.45,453188550.0,482408618.6780014,9.21,26543850.0,28989848.177999996,LogisticRegression
0.4550000000000001,6.6,32084467.0920009,0.39838988070595577,0.9337770199658985,"{'C': 0.05, 'penalty': 'l1'}",487218350.0,519302817.0920009,6.43,459631425.0,489182737.9930009,9.18,27586925.0,30120079.099,LogisticRegression
0.46000000000000013,6.6,32608301.83600068,0.40178463380613605,0.9329500364401976,"{'C': 0.5, 'penalty': 'l1'}",495939700.0,528548001.8360007,6.42,467593000.0,497619715.8120007,9.11,28346700.0,30928286.023999996,LogisticRegression
0.4650000000000001,6.6,33184525.83000076,0.4048736680530167,0.9323649689309045,"{'C': 0.2, 'penalty': 'l1'}",504390125.0,537574650.8300008,6.41,475177700.0,505633807.7680007,9.34,29212425.0,31940843.061999984,LogisticRegression
0.4700000000000001,6.6,33785350.106000185,0.4080709777271077,0.9318965517241379,"{'C': 0.25, 'penalty': 'l1'}",513013425.0,546798775.1060002,6.42,482979150.0,513997525.88300025,9.21,30034275.0,32801249.222999983,LogisticRegression
0.4750000000000001,6.6,34434542.73600125,0.41123007254453625,0.9314547230935363,"{'C': 0.1, 'penalty': 'l1'}",520717550.0,555152092.7360013,6.45,489680625.0,521241208.1730012,9.26,31036925.0,33910884.562999964,LogisticRegression
0.4800000000000001,6.6,34975913.69900131,0.41418535479309837,0.9308833958058961,"{'C': 0.2, 'penalty': 'l1'}",528204200.0,563180113.6990013,6.45,496551275.0,528566821.1920013,9.35,31652925.0,34613292.50699998,LogisticRegression
0.4850000000000001,6.6,35464578.52300179,0.4172489124688708,0.9303155006858711,"{'C': 0.25, 'penalty': 'l1'}",535918775.0,571383353.5230018,6.46,503675550.0,536223514.82400185,9.05,32243225.0,35159838.69899998,LogisticRegression
0.4900000000000001,6.6,36028690.25600207,0.42052902099906375,0.9298865812343496,"{'C': 0.2, 'penalty': 'l1'}",543652475.0,579681165.2560021,6.48,510614650.0,543727244.0620021,8.83,33037825.0,35953921.19399995,LogisticRegression
0.4950000000000001,6.6,36524879.32600355,0.4235543638181737,0.9294234351939222,"{'C': 0.05, 'penalty': 'l1'}",551214625.0,587739504.3260036,6.48,517236675.0,550763737.7440037,8.82,33977950.0,36975766.581999935,LogisticRegression
0.5000000000000001,6.6,37162132.54100227,0.42675804263504175,0.9290413309815512,"{'C': 0.1, 'penalty': 'l1'}",559424175.0,596586307.5410023,6.5,524556575.0,558641130.8130023,8.83,34867600.0,37945176.727999926,LogisticRegression
0.5050000000000001,6.6,37669519.23100209,0.4298152311680371,0.9283500070452304,"{'C': 0.5, 'penalty': 'l1'}",567772600.0,605442119.2310021,6.49,531989975.0,566535484.7900021,8.73,35782625.0,38906634.44099994,LogisticRegression
0.5100000000000001,6.6,38213260.15600288,0.4329106345576949,0.9279661016949152,"{'C': 0.1, 'penalty': 'l1'}",575277000.0,613490260.1560029,6.49,538865375.0,573850937.811003,8.86,36411625.0,39639322.34499995,LogisticRegression
0.5150000000000001,6.7,38805881.09300101,0.4358531785207029,0.9275921948544532,"{'C': 0.1, 'penalty': 'l1'}",582970625.0,621776506.093001,6.5,545568850.0,581024077.7550011,8.96,37401775.0,40752428.33799996,LogisticRegression
0.5200000000000001,6.7,39392615.68800163,0.4388403064831504,0.9268545425874615,"{'C': 0.05, 'penalty': 'l1'}",591465825.0,630858440.6880016,6.5,552941700.0,588884267.3780016,8.96,38524125.0,41974173.310000025,LogisticRegression
0.5250000000000001,6.7,40140249.895002365,0.44205672358557263,0.9264614427860697,"{'C': 0.05, 'penalty': 'l1'}",600238700.0,640378949.8950024,6.53,560647300.0,597247936.6430023,8.94,39591400.0,43131013.252000034,LogisticRegression
0.5300000000000001,6.7,40662787.53200197,0.4450884355474597,0.925901581876342,"{'C': 0.3, 'penalty': 'l1'}",608017450.0,648680237.532002,6.53,567497000.0,604531950.841002,8.95,40520450.0,44148286.69100001,LogisticRegression
0.5350000000000001,6.7,41222317.07900083,0.4480182412249135,0.9253676470588236,"{'C': 0.25, 'penalty': 'l1'}",615801500.0,657023817.0790008,6.54,574341350.0,611901021.5560008,8.83,41460150.0,45122795.52300001,LogisticRegression
0.5400000000000001,6.7,41804730.07900071,0.4509225703312591,0.9248772154601751,"{'C': 0.15000000000000002, 'penalty': 'l1'}",623675025.0,665479755.0790007,6.54,580826250.0,618799804.3060007,8.94,42848775.0,46679950.77300004,LogisticRegression
0.5450000000000002,6.7,42304927.30200064,0.45383963772315883,0.924294809630223,"{'C': 0.05, 'penalty': 'l1'}",631233775.0,673538702.3020006,6.52,587059925.0,625362722.8850006,9.06,44173850.0,48175979.41700002,LogisticRegression
0.5500000000000002,6.7,42739883.55199945,0.45670575197284197,0.9236614206012158,"{'C': 0.25, 'penalty': 'l1'}",638965175.0,681705058.5519994,6.52,594130950.0,632846832.7229995,8.98,44834225.0,48858225.82900003,LogisticRegression
0.5550000000000002,6.7,43277630.985999346,0.4595782353653022,0.9230452928719751,"{'C': 0.55, 'penalty': 'l1'}",646941850.0,690219480.9859993,6.52,600844550.0,639992977.5779994,8.96,46097300.0,50226503.40800001,LogisticRegression
0.5600000000000002,6.7,43820024.353999496,0.462501671899979,0.9225598115276819,"{'C': 0.3, 'penalty': 'l1'}",654908975.0,698728999.3539995,6.52,607732875.0,647345803.4279995,8.92,47176100.0,51383195.926,LogisticRegression
0.5650000000000002,6.7,44343981.023999095,0.46531046386466846,0.9221256348999217,"{'C': 0.1, 'penalty': 'l1'}",662512100.0,706856081.0239991,6.53,614265325.0,654353264.8819991,8.82,48246775.0,52502816.14199999,LogisticRegression
0.5700000000000002,6.7,44918805.19799948,0.46826574611323063,0.9216534105559633,"{'C': 0.25, 'penalty': 'l1'}",670054225.0,714973030.1979995,6.53,620719700.0,661275652.9149995,8.84,49334525.0,53697377.283,LogisticRegression
0.5750000000000002,6.7,45389789.65599859,0.47110638379180547,0.9211480777148234,"{'C': 0.05, 'penalty': 'l1'}",677383025.0,722772814.6559986,6.54,626703375.0,667709848.0269986,8.65,50679650.0,55062966.628999986,LogisticRegression
0.5800000000000002,6.7,46037663.98399782,0.4742591094664569,0.9206644209548147,"{'C': 0.2, 'penalty': 'l1'}",685876075.0,731913738.9839978,6.55,633831550.0,675337908.4729979,8.71,52044525.0,56575830.51099993,LogisticRegression
0.5850000000000001,6.7,46574052.67199874,0.4769787334322674,0.9202497462317814,"{'C': 0.1, 'penalty': 'l1'}",693219925.0,739793977.6719987,6.55,640279550.0,682213283.1139989,8.77,52940375.0,57580694.55799991,LogisticRegression
0.5900000000000001,6.7,47082673.234000206,0.4798257402536193,0.9197788046360125,"{'C': 0.1, 'penalty': 'l1'}",701136375.0,748219048.2340002,6.54,646909800.0,689225779.0250003,8.79,54226575.0,58993269.2089999,LogisticRegression
0.5950000000000001,6.7,47583253.68500137,0.48256447164776095,0.919261174178562,"{'C': 0.05, 'penalty': 'l1'}",708807525.0,756390778.6850014,6.54,653190050.0,695919917.6440015,8.73,55617475.0,60470861.0409999,LogisticRegression
