Proportions,Returns,Profits,Accuracy,Precision,Best_Params,Deployed_Capital,Returned_Capital,36 Month Returns,36 Month Deployed Capital,36 Month Returned Capital,60 Month Returns,60 Month Deployed Capital,60 Month Returned Capital,model
0.31000000000000005,6.4,9628378.99600035,0.2655741463756393,0.9623000432338954,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",151044775.0,160673153.99600035,6.28,147970400.0,157261338.47200036,10.98,3074375.0,3411815.524000003,RandomForestClassifier
0.31500000000000006,6.4,9783634.407000005,0.2664913029355379,0.9612667063931216,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",153112800.0,162896434.407,6.29,150210800.0,159664426.087,11.37,2902000.0,3232008.3200000026,RandomForestClassifier
0.32000000000000006,6.4,9342419.324999988,0.26407102868024995,0.9612704014115572,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",147058300.0,156400719.325,6.27,144564225.0,153632263.885,11.0,2494075.0,2768455.4400000013,RandomForestClassifier
0.32500000000000007,6.4,10639575.62899986,0.2716503085849675,0.9592303446100465,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",166433300.0,177072875.62899986,6.29,163048275.0,173297036.59799987,11.55,3385025.0,3775839.0310000023,RandomForestClassifier
0.33000000000000007,6.6,10320883.525000036,0.26896253033304246,0.9619721787801465,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",157302325.0,167623208.52500004,6.51,154642450.0,164708390.98100004,9.58,2659875.0,2914817.544,RandomForestClassifier
0.3350000000000001,6.5,11743601.668999791,0.2762679370983459,0.9601309134186254,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",179966975.0,191710576.6689998,6.45,176232975.0,187601634.44999978,10.04,3734000.0,4108942.2190000024,RandomForestClassifier
0.3400000000000001,6.3,11887124.65599975,0.28193647416994144,0.9577523125776611,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",188071550.0,199958674.65599975,6.23,183844150.0,195300081.02099976,10.2,4227400.0,4658593.635000003,RandomForestClassifier
0.3450000000000001,6.4,12712252.529999524,0.2840255530008216,0.9573293848431821,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",199032575.0,211744827.52999952,6.31,195077400.0,207379907.12699953,10.36,3955175.0,4364920.403000005,RandomForestClassifier
0.3500000000000001,6.6,13652492.487998962,0.28831835523256927,0.9576488706365504,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",208094800.0,221747292.48799896,6.48,203756575.0,216950313.02999896,10.57,4338225.0,4796979.458000002,RandomForestClassifier
0.3550000000000001,6.3,14405738.976999283,0.2969676511238352,0.9543392275476966,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",227937675.0,242343413.97699928,6.25,221856300.0,235731314.24199927,8.73,6081375.0,6612099.735,RandomForestClassifier
0.3600000000000001,6.2,13365276.969999075,0.2927512786054125,0.9567102210282086,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",215772225.0,229137501.96999907,6.12,209951400.0,222797155.30399907,8.93,5820825.0,6340346.666,RandomForestClassifier
0.3650000000000001,6.4,15482819.669998825,0.3007381836478628,0.955654226618705,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",241029550.0,256512369.66999882,6.33,235572750.0,250472902.59499884,10.68,5456800.0,6039467.075000001,RandomForestClassifier
